,PV,nonCriticalLoad,criticalLoad
10/17/2015 1645,356.6030762475861,9125.189,2620.023
10/17/2015 1700,270.67232179256933,9041.501,2554.044
10/17/2015 1715,181.9653968659061,8860.35,2483.156
10/17/2015 1730,96.62611721107845,8683.739,2455.5109999999995
10/17/2015 1745,26.932248465035354,8517.529,2439.2259999999997
10/17/2015 1800,-0.1,8427.397000000003,2410.83
10/17/2015 1815,-0.1,8392.851,2427.7870000000003
10/17/2015 1830,-0.1,8428.439,2438.401
10/17/2015 1845,-0.1,8439.350999999999,2473.875
10/17/2015 1900,-0.1,8471.797999999999,2448.2780000000002
10/17/2015 1915,-0.1,8412.381,2458.353
10/17/2015 1930,-0.1,8304.447,2405.0
10/17/2015 1945,-0.1,8234.889000000001,2413.077
10/17/2015 2000,-0.1,8207.008,2384.692
10/17/2015 2015,-0.1,8135.5160000000005,2342.3450000000003
10/17/2015 2030,-0.1,8044.4940000000015,2320.638
10/17/2015 2045,-0.1,7954.005,2303.298
10/17/2015 2100,-0.1,7879.65,2254.71
10/17/2015 2115,-0.1,7762.015,2228.893
10/17/2015 2130,-0.1,7664.0779999999995,2214.515
10/17/2015 2145,-0.1,7519.6269999999995,2154.391
10/17/2015 2200,-0.1,7359.982,2101.65
10/17/2015 2215,-0.1,7235.018000000001,2058.008
10/17/2015 2230,-0.1,7024.389,2006.784
10/17/2015 2245,-0.1,6809.057999999999,1954.053
10/17/2015 2300,-0.1,6646.031000000001,1905.991
10/17/2015 2315,-0.1,6465.785000000001,1870.975
10/17/2015 2330,-0.1,6254.153000000001,1817.5459999999998
10/17/2015 2345,-0.1,6056.4259999999995,1770.692
10/18/2015 0000,-0.1,5671.985,1701.629
10/18/2015 0015,-0.1,5483.572,1647.6309999999999
10/18/2015 0030,-0.1,5314.525999999999,1591.882
10/18/2015 0045,-0.1,5169.852,1562.7859999999998
10/18/2015 0100,-0.1,5014.491999999999,1507.8759999999997
10/18/2015 0115,-0.1,4878.709000000001,1470.75
10/18/2015 0130,-0.1,4758.143,1433.9579999999999
10/18/2015 0145,-0.1,4680.5509999999995,1400.778
10/18/2015 0200,-0.1,4610.334,1378.3790000000001
10/18/2015 0215,-0.1,4494.554,1346.81
10/18/2015 0230,-0.1,4408.397,1336.4470000000001
10/18/2015 0245,-0.1,4323.282000000001,1317.817
10/18/2015 0300,-0.1,4257.919999999999,1299.3650000000002
10/18/2015 0315,-0.1,4200.723,1284.1190000000001
10/18/2015 0330,-0.1,4110.507,1262.754
10/18/2015 0345,-0.1,4092.1270000000004,1238.027
10/18/2015 0400,-0.1,4019.726,1225.837
10/18/2015 0415,-0.1,3989.325,1232.115
10/18/2015 0430,-0.1,3951.8379999999997,1214.994
10/18/2015 0445,-0.1,3953.7899999999995,1205.568
10/18/2015 0500,-0.1,3913.498,1200.7330000000002
10/18/2015 0515,-0.1,3900.9719999999998,1207.175
10/18/2015 0530,-0.1,3902.4819999999995,1194.533
10/18/2015 0545,-0.1,3897.2169999999996,1206.578
10/18/2015 0600,-0.1,3940.845,1215.259
10/18/2015 0615,-0.1,3973.4360000000006,1220.71
10/18/2015 0630,-0.1,4031.102,1233.2640000000001
10/18/2015 0645,-0.1,4070.906,1230.502
10/18/2015 0700,-0.1,4110.2570000000005,1257.104
10/18/2015 0715,-0.1,4215.889,1276.1039999999998
10/18/2015 0730,-0.1,4290.139999999999,1303.2510000000002
10/18/2015 0745,30.45938554827126,4383.227999999999,1331.7110000000002
10/18/2015 0800,73.74013126781105,4484.396,1353.047
10/18/2015 0815,130.6449717588914,4608.084,1391.4769999999999
10/18/2015 0830,197.0251137199196,4707.093999999999,1433.5230000000001
10/18/2015 0845,268.3946322187237,4796.351000000001,1467.3419999999999
10/18/2015 0900,341.0252111499807,4913.83,1490.35
10/18/2015 0915,412.2415153498932,5025.511,1528.614
10/18/2015 0930,480.33375263000005,5133.097,1556.779
10/18/2015 0945,544.3350176265592,5182.231999999999,1583.458
10/18/2015 1000,603.7814656557982,5302.425,1627.0410000000002
10/18/2015 1015,658.5056598298266,5403.656,1676.534
10/18/2015 1030,708.4808402654999,5458.892,1713.155
10/18/2015 1045,753.71830262726,5566.553,1739.6570000000002
10/18/2015 1100,794.2126130893606,5650.536999999998,1788.896
10/18/2015 1115,829.9255191862096,5759.454000000001,1817.415
10/18/2015 1130,860.7972517093879,5858.476999999999,1833.88
10/18/2015 1145,886.772773744815,5920.709,1865.9660000000001
10/18/2015 1200,907.8300733996967,6020.658,1887.888
10/18/2015 1215,923.998292102649,6193.379,1891.799
10/18/2015 1230,935.3564150246677,6290.148,1929.402
10/18/2015 1245,942.009405861124,6401.793000000001,1972.692
10/18/2015 1300,944.0478752346183,6536.812000000001,2027.4
10/18/2015 1315,941.5062964845798,6642.996999999999,2065.752
10/18/2015 1330,934.3376095097792,6787.012,2108.16
10/18/2015 1345,922.4154998800125,6965.683,2150.6859999999997
10/18/2015 1400,905.5626130420269,7028.897000000001,2143.058
10/18/2015 1415,883.5908518748912,7082.759999999999,2155.221
10/18/2015 1430,856.3355580080182,7125.694999999999,2151.327
10/18/2015 1445,823.6701909278494,7146.677000000001,2147.357
10/18/2015 1500,785.4977524322219,7134.843,2133.945
10/18/2015 1515,741.7242156971023,7180.901000000001,2121.6530000000002
10/18/2015 1530,692.2249924576386,7240.1990000000005,2141.092
10/18/2015 1545,636.8186036165995,7267.192,2143.98
10/18/2015 1600,575.2640726761065,7352.234,2215.468
10/18/2015 1615,507.3022990020998,7334.658999999999,2221.9539999999997
10/18/2015 1630,432.7708358349455,7342.8820000000005,2229.197
10/18/2015 1645,351.84508478447395,7289.588,2195.357
10/18/2015 1700,265.5183593869186,7263.120999999999,2185.869
10/18/2015 1715,176.57171803901238,7165.269,2164.31
10/18/2015 1730,91.48677826021931,7155.217000000001,2143.134
10/18/2015 1745,23.113468197334527,7147.52,2136.093
10/18/2015 1800,-0.1,7246.739,2194.462
10/18/2015 1815,-0.1,7370.0380000000005,2222.813
10/18/2015 1830,-0.1,7536.166,2283.602
10/18/2015 1845,-0.1,7667.47,2323.474
10/18/2015 1900,-0.1,7759.771,2333.8509999999997
10/18/2015 1915,-0.1,7812.152,2346.404
10/18/2015 1930,-0.1,7830.665000000001,2371.166
10/18/2015 1945,-0.1,7806.165,2345.633
10/18/2015 2000,-0.1,7801.870999999999,2342.83
10/18/2015 2015,-0.1,7718.572,2335.589
10/18/2015 2030,-0.1,7658.894,2323.445
10/18/2015 2045,-0.1,7558.107,2289.875
10/18/2015 2100,-0.1,7441.898999999999,2280.94
10/18/2015 2115,-0.1,7298.568000000001,2253.145
10/18/2015 2130,-0.1,7149.823,2189.7200000000003
10/18/2015 2145,-0.1,6965.496,2137.602
10/18/2015 2200,-0.1,6750.43,2064.308
10/18/2015 2215,-0.1,6526.871999999999,2007.658
10/18/2015 2230,-0.1,6316.350000000001,1933.355
10/18/2015 2245,-0.1,6098.6759999999995,1872.8410000000001
10/18/2015 2300,-0.1,5854.951999999999,1786.0
10/18/2015 2315,-0.1,5631.837,1736.859
10/18/2015 2330,-0.1,5355.969000000001,1654.078
10/18/2015 2345,-0.1,5170.518,1592.79
10/19/2015 0000,-0.1,5134.598,1531.1460000000002
10/19/2015 0015,-0.1,4951.624,1484.824
10/19/2015 0030,-0.1,4790.817999999999,1417.4370000000001
10/19/2015 0045,-0.1,4659.851,1392.2849999999999
10/19/2015 0100,-0.1,4521.287,1360.5590000000002
10/19/2015 0115,-0.1,4380.231,1322.472
10/19/2015 0130,-0.1,4278.519,1287.426
10/19/2015 0145,-0.1,4179.705,1260.2530000000002
10/19/2015 0200,-0.1,4089.992999999999,1241.15
10/19/2015 0215,-0.1,4001.174000000001,1209.7
10/19/2015 0230,-0.1,3944.772,1198.81
10/19/2015 0245,-0.1,3879.4259999999995,1177.228
10/19/2015 0300,-0.1,3810.6889999999994,1163.658
10/19/2015 0315,-0.1,3757.6259999999997,1144.664
10/19/2015 0330,-0.1,3744.5239999999994,1140.703
10/19/2015 0345,-0.1,3696.312,1119.317
10/19/2015 0400,-0.1,3664.4219999999996,1110.587
10/19/2015 0415,-0.1,3649.38,1108.617
10/19/2015 0430,-0.1,3626.1830000000004,1111.291
10/19/2015 0445,-0.1,3626.3830000000003,1122.7259999999999
10/19/2015 0500,-0.1,3682.4219999999996,1119.161
10/19/2015 0515,-0.1,3754.8079999999995,1146.383
10/19/2015 0530,-0.1,3824.264,1157.618
10/19/2015 0545,-0.1,3902.313,1191.899
10/19/2015 0600,-0.1,4039.597,1242.984
10/19/2015 0615,-0.1,4177.366,1282.7530000000002
10/19/2015 0630,-0.1,4328.447,1345.176
10/19/2015 0645,-0.1,4465.446000000001,1393.834
10/19/2015 0700,-0.1,4521.334,1404.598
10/19/2015 0715,-0.1,4494.365,1413.972
10/19/2015 0730,-0.1,4379.226000000001,1405.695
10/19/2015 0745,28.997090277071766,4260.725,1378.834
10/19/2015 0800,71.93445792125355,4076.547,1396.571
10/19/2015 0815,128.63953718682063,4095.638,1428.3110000000001
10/19/2015 0830,194.9393657475012,4088.8999999999996,1448.243
10/19/2015 0845,266.3102596881139,4108.065,1454.288
10/19/2015 0900,338.99017473939074,4112.088,1480.433
10/19/2015 0915,410.278270826816,4132.909,1504.269
10/19/2015 0930,478.4469412385894,4142.9220000000005,1528.242
10/19/2015 0945,542.517663478963,4163.709,1530.214
10/19/2015 1000,602.0198255820909,4186.799,1551.3310000000001
10/19/2015 1015,656.7830335829369,4244.388,1567.475
10/19/2015 1030,706.7805544075268,4299.87,1596.9560000000001
10/19/2015 1045,752.0259529199132,4333.904,1635.56
10/19/2015 1100,792.5175488902098,4389.956,1649.2179999999998
10/19/2015 1115,828.221492530571,4477.954,1667.143
10/19/2015 1130,859.0821400266624,4540.413,1686.281
10/19/2015 1145,885.0473322979606,4601.169,1710.6550000000002
10/19/2015 1200,906.0958051334047,4690.991999999999,1741.1709999999998
10/19/2015 1215,922.2547573115975,4749.6759999999995,1759.275
10/19/2015 1230,933.5986095854332,4795.156999999999,1775.3740000000003
10/19/2015 1245,940.2260706542929,4862.584000000001,1814.3029999999999
10/19/2015 1300,942.2215163543315,4885.228,1829.719
10/19/2015 1315,939.6151496826853,4974.639999999999,1843.318
10/19/2015 1330,932.3589695841563,5048.25,1862.7870000000003
10/19/2015 1345,920.3292053183869,5075.499,1861.344
10/19/2015 1400,903.3533798123105,5056.338,1871.0459999999998
10/19/2015 1415,881.2486446127816,5034.468,1865.929
10/19/2015 1430,853.8539832479843,5043.921,1867.725
10/19/2015 1445,821.0435287988953,5077.821,1861.174
10/19/2015 1500,782.7174606818115,5135.58,1854.5410000000002
10/19/2015 1515,738.7756371578442,5173.124,1865.9279999999999
10/19/2015 1530,689.0847949829227,5229.6539999999995,1889.31
10/19/2015 1545,633.4533434492496,5285.598,1888.792
10/19/2015 1600,571.630304455507,5540.823,1929.304
10/19/2015 1615,503.34902231225016,5599.521,1919.938
10/19/2015 1630,428.446215948006,5604.628,1915.583
10/19/2015 1645,347.1125549421483,5623.425,1899.908
10/19/2015 1700,260.39558515199184,5657.280000000001,1877.133
10/19/2015 1715,171.2253767824014,5814.23,1899.272
10/19/2015 1730,86.43719835767885,5949.177000000001,1925.2890000000002
10/19/2015 1745,19.457749063848997,6101.625999999999,1938.882
10/19/2015 1800,-0.1,6375.019,1988.2
10/19/2015 1815,-0.1,6640.904,2054.6
10/19/2015 1830,-0.1,6900.0070000000005,2119.492
10/19/2015 1845,-0.1,7048.966,2149.829
10/19/2015 1900,-0.1,7210.089,2152.357
10/19/2015 1915,-0.1,7276.648999999999,2180.482
10/19/2015 1930,-0.1,7307.646000000001,2194.9339999999997
10/19/2015 1945,-0.1,7326.588,2186.483
10/19/2015 2000,-0.1,7311.8330000000005,2185.4610000000002
10/19/2015 2015,-0.1,7286.018,2177.576
10/19/2015 2030,-0.1,7239.272,2141.361
10/19/2015 2045,-0.1,7155.246,2114.734
10/19/2015 2100,-0.1,7029.147,2095.619
10/19/2015 2115,-0.1,6886.516,2051.627
10/19/2015 2130,-0.1,6759.22,2011.9360000000001
10/19/2015 2145,-0.1,6610.907999999999,1963.833
10/19/2015 2200,-0.1,6419.701000000001,1900.962
10/19/2015 2215,-0.1,6226.590999999999,1862.6599999999999
10/19/2015 2230,-0.1,5976.990000000002,1789.3560000000002
10/19/2015 2245,-0.1,5745.079,1729.601
10/19/2015 2300,-0.1,5508.401,1662.3139999999999
10/19/2015 2315,-0.1,5270.710999999999,1585.504
10/19/2015 2330,-0.1,5044.236000000001,1534.135
10/19/2015 2345,-0.1,4809.032999999999,1475.642
10/20/2015 0000,-0.1,0.0,0.0
10/20/2015 0015,-0.1,0.0,0.0
10/20/2015 0030,-0.1,0.0,0.0
10/20/2015 0045,-0.1,4210.361,1305.9679999999998
10/20/2015 0100,-0.1,4091.6350000000007,1276.804
10/20/2015 0115,-0.1,3964.675,1233.638
10/20/2015 0130,-0.1,3866.6549999999997,1219.783
10/20/2015 0145,-0.1,3776.1759999999995,1181.995
10/20/2015 0200,-0.1,3699.892,1163.8580000000002
10/20/2015 0215,-0.1,3649.795,1139.5929999999998
10/20/2015 0230,-0.1,3590.193,1121.21
10/20/2015 0245,-0.1,3550.9970000000003,1109.527
10/20/2015 0300,-0.1,3498.2639999999997,1087.8220000000001
10/20/2015 0315,-0.1,3451.9570000000003,1085.053
10/20/2015 0330,-0.1,3426.9699999999993,1075.804
10/20/2015 0345,-0.1,3407.2030000000004,1058.386
10/20/2015 0400,-0.1,3384.37,1052.6860000000001
10/20/2015 0415,-0.1,3373.74,1055.286
10/20/2015 0430,-0.1,3376.793,1058.17
10/20/2015 0445,-0.1,3390.148,1053.923
10/20/2015 0500,-0.1,3442.821,1072.618
10/20/2015 0515,-0.1,3525.4550000000004,1096.31
10/20/2015 0530,-0.1,3596.323,1113.248
10/20/2015 0545,-0.1,3685.884,1143.333
10/20/2015 0600,-0.1,3862.307,1193.034
10/20/2015 0615,-0.1,4048.049,1250.031
10/20/2015 0630,-0.1,4203.265,1321.699
10/20/2015 0645,-0.1,4343.880999999999,1347.565
10/20/2015 0700,-0.1,4407.182,1382.7749999999999
10/20/2015 0715,-0.1,4406.818,1379.31
10/20/2015 0730,-0.1,4274.868,1357.075
10/20/2015 0745,27.526890675343694,4155.785000000001,1345.1550000000002
10/20/2015 0800,70.10300327337691,4120.161,1382.312
10/20/2015 0815,126.59488782705773,4121.801,1424.663
10/20/2015 0830,192.8057061695014,4134.888,1451.708
10/20/2015 0845,264.1730461628187,4146.865,1482.922
10/20/2015 0900,336.9000880663526,4145.651,1505.2729999999997
10/20/2015 0915,408.25962247214153,4138.089,1514.5460000000003
10/20/2015 0930,476.5055717456897,4178.870000000001,1517.2649999999999
10/20/2015 0945,540.6473226410823,4188.468,1541.345
10/20/2015 1000,600.2071715376202,4221.295000000001,1570.832
10/20/2015 1015,655.0115582164402,4278.322,1589.066
10/20/2015 1030,705.0336493438592,4335.995,1611.385
10/20/2015 1045,750.2892032505881,4375.6849999999995,1639.967
10/20/2015 1100,790.7802425590137,4424.142000000001,1649.4319999999998
10/20/2015 1115,826.4772756203599,4489.468000000001,1692.3210000000001
10/20/2015 1130,857.3287381815163,4573.137000000001,1712.4769999999999
10/20/2015 1145,883.2853091337392,4620.94,1733.13
10/20/2015 1200,904.3264611803618,4669.623,1753.254
10/20/2015 1215,920.4775021562718,4727.155000000001,1766.838
10/20/2015 1230,931.8084300436552,4803.906,1785.686
10/20/2015 1245,938.4119282650216,4864.0,1805.3600000000001
10/20/2015 1300,940.3664097418308,4873.549,1809.44
10/20/2015 1315,937.6980426726036,4920.056999999999,1834.896
10/20/2015 1330,930.3580056308147,4952.182,1860.308
10/20/2015 1345,918.2250315990027,5059.224999999999,1873.723
10/20/2015 1400,901.1313292801418,5210.479,1883.616
10/20/2015 1415,878.8990147260647,5293.548,1921.846
10/20/2015 1430,851.3704139308365,5369.639999999999,1943.614
10/20/2015 1445,818.4200793604946,5474.33,1947.62
10/20/2015 1500,779.9451895764383,5559.504,1975.9009999999998
10/20/2015 1515,735.8393905135747,5648.214,1999.384
10/20/2015 1530,685.96071687461,5753.256,2002.833
10/20/2015 1545,630.107490027984,5821.3330000000005,2018.391
10/20/2015 1600,568.0187849730053,5899.880999999999,2053.665
10/20/2015 1615,499.42047932106715,5988.944,2051.76
10/20/2015 1630,424.1486751455733,6055.423999999999,2053.259
10/20/2015 1645,342.41005493622606,6114.4580000000005,2075.674
10/20/2015 1700,255.3089394494069,6203.035,2043.235
10/20/2015 1715,165.93196048463204,6241.751,2041.3129999999999
10/20/2015 1730,81.48367302663964,6327.164000000001,2046.7559999999999
10/20/2015 1745,15.969326643694762,6407.849999999999,2055.772
10/20/2015 1800,-0.1,6628.646,2070.564
10/20/2015 1815,-0.1,6863.1539999999995,2120.861
10/20/2015 1830,-0.1,7128.0909999999985,2185.228
10/20/2015 1845,-0.1,7313.4,2222.814
10/20/2015 1900,-0.1,7424.378,2249.552
10/20/2015 1915,-0.1,7481.505,2253.906
10/20/2015 1930,-0.1,7529.368,2240.7160000000003
10/20/2015 1945,-0.1,7524.896,2236.319
10/20/2015 2000,-0.1,7521.130999999999,2255.5879999999997
10/20/2015 2015,-0.1,7469.756,2224.335
10/20/2015 2030,-0.1,7424.581999999999,2204.653
10/20/2015 2045,-0.1,7346.099,2170.816
10/20/2015 2100,-0.1,7249.498,2138.364
10/20/2015 2115,-0.1,7132.152999999999,2092.1459999999997
10/20/2015 2130,-0.1,6954.762999999999,2055.455
10/20/2015 2145,-0.1,6807.612999999999,2010.098
10/20/2015 2200,-0.1,6592.829000000001,1953.3249999999998
10/20/2015 2215,-0.1,6380.497,1906.901
10/20/2015 2230,-0.1,6167.2570000000005,1830.78
10/20/2015 2245,-0.1,5916.864,1770.28
10/20/2015 2300,-0.1,5666.9130000000005,1696.022
10/20/2015 2315,-0.1,5415.895,1640.669
10/20/2015 2330,-0.1,5191.98,1583.636
10/20/2015 2345,-0.1,4984.886,1516.972
10/21/2015 0000,-0.1,0.0,0.0
10/21/2015 0015,-0.1,0.0,0.0
10/21/2015 0030,-0.1,0.0,0.0
10/21/2015 0045,-0.1,4332.912,1345.7859999999998
10/21/2015 0100,-0.1,4187.986,1302.9360000000001
10/21/2015 0115,-0.1,4093.868,1264.773
10/21/2015 0130,-0.1,3983.4990000000003,1247.0620000000001
10/21/2015 0145,-0.1,3885.594,1217.857
10/21/2015 0200,-0.1,3803.992,1184.539
10/21/2015 0215,-0.1,3740.398,1167.656
10/21/2015 0230,-0.1,3688.2519999999995,1144.459
10/21/2015 0245,-0.1,3627.294,1117.591
10/21/2015 0300,-0.1,3581.0060000000003,1118.9409999999998
10/21/2015 0315,-0.1,3531.36,1104.0210000000002
10/21/2015 0330,-0.1,3498.7540000000004,1088.051
10/21/2015 0345,-0.1,3468.049,1078.112
10/21/2015 0400,-0.1,3445.05,1076.204
10/21/2015 0415,-0.1,3438.508,1073.0929999999998
10/21/2015 0430,-0.1,3435.1490000000003,1072.274
10/21/2015 0445,-0.1,3447.7340000000004,1078.029
10/21/2015 0500,-0.1,3524.9080000000004,1096.7
10/21/2015 0515,-0.1,3592.9829999999997,1119.558
10/21/2015 0530,-0.1,3681.8959999999993,1140.556
10/21/2015 0545,-0.1,3788.578,1163.763
10/21/2015 0600,-0.1,3947.443,1229.8890000000001
10/21/2015 0615,-0.1,4102.194,1278.498
10/21/2015 0630,-0.1,4290.106000000001,1327.729
10/21/2015 0645,-0.1,4451.356,1371.8159999999998
10/21/2015 0700,-0.1,4476.352,1401.868
10/21/2015 0715,-0.1,4483.036,1384.194
10/21/2015 0730,-0.1,4347.971,1376.9569999999999
10/21/2015 0745,26.05020721637036,4247.321,1380.878
10/21/2015 0800,68.24682084885471,4179.742,1397.795
10/21/2015 0815,124.51173249473203,4188.233,1437.037
10/21/2015 0830,190.62465092035706,4202.13,1461.689
10/21/2015 0845,261.98343491861414,4186.386,1470.825
10/21/2015 0900,334.755399770754,4218.103,1511.5720000000001
10/21/2015 0915,406.186072902499,4234.51,1557.34
10/21/2015 0930,474.51023116913933,4286.31,1581.2289999999998
10/21/2015 0945,538.724685860654,4306.518,1582.6260000000002
10/21/2015 1000,598.3443101761918,4364.967,1630.223
10/21/2015 1015,653.19216320258,4442.626,1667.4569999999999
10/21/2015 1030,703.2411798844033,4491.768,1689.348
10/21/2015 1045,748.509232424118,4564.789000000001,1728.32
10/21/2015 1100,789.0019924538492,4610.331,1748.643
10/21/2015 1115,824.694280259612,4672.762000000001,1773.65
10/21/2015 1130,855.5385658391823,4748.088000000001,1801.618
10/21/2015 1145,881.4883294628507,4847.022,1813.048
10/21/2015 1200,902.5237756700826,4922.404,1846.653
10/21/2015 1215,918.6683795865058,5010.3550000000005,1869.847
10/21/2015 1230,929.9878627994816,5094.630999999999,1887.716
10/21/2015 1245,936.569113567171,5190.829,1912.626
10/21/2015 1300,938.4848489346426,5284.944,1950.0750000000003
10/21/2015 1315,935.7574287948872,5390.063,1975.1680000000001
10/21/2015 1330,928.3373212649509,5464.6269999999995,2004.1550000000002
10/21/2015 1345,916.1057147461723,5552.201999999999,2023.778
10/21/2015 1400,898.8993094413532,5661.195000000001,2050.29
10/21/2015 1415,876.5449054101127,5717.298,2073.265
10/21/2015 1430,848.8878796278408,5826.129000000001,2099.363
10/21/2015 1445,815.8029597310549,5967.286,2118.063
10/21/2015 1500,777.1841555670264,6073.371,2123.251
10/21/2015 1515,732.918813604163,6244.460999999999,2169.565
10/21/2015 1530,682.8562481712789,6370.726000000001,2179.9339999999997
10/21/2015 1545,626.7847221109332,6482.487999999999,2190.232
10/21/2015 1600,564.4334189613977,6604.179000000001,2205.9970000000003
10/21/2015 1615,495.52083224903726,6701.948,2228.461
10/21/2015 1630,419.8826540250009,6757.132,2242.1130000000003
10/21/2015 1645,337.74232221013136,6809.13,2247.295
10/21/2015 1700,250.26352550287308,6883.7789999999995,2226.06
10/21/2015 1715,160.6971612840559,6868.8099999999995,2215.33
10/21/2015 1730,76.63230140501034,6849.459999999999,2182.4809999999998
10/21/2015 1745,12.652109210328577,6871.412999999999,2175.27
10/21/2015 1800,-0.1,7003.895000000001,2203.822
10/21/2015 1815,-0.1,7223.67,2258.667
10/21/2015 1830,-0.1,7460.140999999999,2316.5150000000003
10/21/2015 1845,-0.1,7676.028,2338.465
10/21/2015 1900,-0.1,7789.905,2333.813
10/21/2015 1915,-0.1,7831.529,2345.635
10/21/2015 1930,-0.1,7840.503,2337.203
10/21/2015 1945,-0.1,7831.191999999999,2333.044
